X1,X2,Cluster
-2.2372251893896378,2.4270098888083016,3
0.12396332784494216,-1.8695520668602232,4
2.041028153901818,1.2691225846227934,0
-1.7771854137977101,2.1590123730537942,3
-1.9356538159535248,-2.2150509840003902,1
1.8246985936047373,-2.8843971871627554,2
1.567373763154849,2.212678372735847,0
2.7893528606270492,-2.2734730284947595,2
-1.6622943113343478,-1.2610994705578342,1
0.09719001291660598,-0.02887339586734971,4
-0.5715805293041025,-1.8179971696602393,1
2.414087283882403,-2.318807463394766,2
-0.43389350296371915,0.011960667684382583,4
0.2874403888200848,-1.0972727633432326,4
-2.120975024545799,2.1109633688398266,3
0.720389783145134,0.47729081121945693,4
2.6795210187013314,2.176176130054728,0
-3.457100033314885,3.451611409211602,3
-2.229730645531728,-1.2699667489492956,1
0.0720227574220697,0.6315636796615328,4
-1.1945862938197997,-0.2259603163793033,4
1.9002358743393195,1.4743180539118186,0
2.8864089755168374,2.807259453119326,0
-1.2274225222194084,-2.5414229044263936,1
-1.8343823197339046,1.493488846975478,3
1.3799018306654978,3.3659913022234704,0
-1.9847534252592676,-2.5634663573822785,1
1.5533607582238775,-2.032832782155466,2
1.7366536573867712,1.6099947024478654,0
-1.9466471749911787,2.6476285516791838,3
-1.5557413987525799,-0.636457864683095,1
2.803580098456842,-0.5477158040240302,2
-0.6240063869041085,0.4071381555782562,4
-2.459429619035274,2.3753402356562963,3
1.7698324196958737,-1.3265644410627777,2
0.08558497353982397,0.6001087779674489,4
2.1436528022399632,2.638460808843793,0
1.4977759965309803,1.9702266140458269,0
2.2857235184424107,0.7462006773658258,0
2.9685440816218165,-1.9748997493363738,2
1.4138555690938746,1.1917391187125346,0
-3.5229471337035,2.3249174368829433,3
-1.8038019517355184,2.3171783429604322,3
-1.1736427085282473,-1.6077971330782506,1
0.8677974635753041,-1.43968458057772,2
-4.367796798424633,2.6752517331135626,3
-0.006283682894196397,0.22985470134900293,4
-2.1093207103494738,-2.633399589311378,1
-2.806689046111588,0.8274767532938434,3
-2.8387896754087323,2.5194276657709223,3
-2.7677766731224587,-2.617810134331435,1
-2.0551557764047748,1.9047086652627951,3
2.569048886876243,0.8077646892845953,0
1.7539737315514325,2.4823234581339775,0
2.990144354959692,1.8914673125535189,0
1.0427378655781603,-0.6583035498648919,2
-2.623680172516212,1.8897285019574976,3
-1.1404756383483314,1.5811106468322074,3
-0.7080935193232,0.24202565119186997,4
2.9178942183345575,3.3765997162841725,0
-0.5527075245648571,-1.1479750545415945,4
-1.765103719149002,-3.131649807189934,1
0.24814877504559885,-2.318220647890385,2
-2.490763964948318,-2.14838498077128,1
2.9987107077771107,-1.198695669070295,2
-0.6566943614490195,-0.23938017053653704,4
-1.0914753443693317,-1.9290941914624742,1
1.6048776017935307,1.955370792215217,0
1.8518850443735215,2.290486711999363,0
-2.9992608877028877,-1.971829454448154,1
-2.121610197694843,-1.9429548904310374,1
0.1335526296540501,1.1541446002981328,4
1.9235728729590005,-2.3152000773618244,2
3.4668012491328914,2.9285136465790864,0
-1.3900495956195287,-1.779641642288715,1
3.0582488160186276,-1.2244343232281425,2
2.3344310432686646,-1.36447322289861,2
-2.390639349589806,2.4589771556649422,3
1.0630771213582375,0.7999911714116181,4
3.154913925693765,-2.7281519416941116,2
1.6690433889374796,-2.4692122257470475,2
2.2396195142314412,1.5130670061093363,0
-1.9790933672083169,-1.25078304654759,1
-1.6501149534589197,1.3258071837045806,3
0.003601567824021895,-0.3320574684609837,4
0.9925162685031401,0.36459910505431364,4
1.9313800020509104,-2.8171605353757654,2
-1.7063295828096958,2.5899466513403073,3
1.5085245752911296,2.471875889913504,0
0.06835079105803646,0.8090279532595385,4
-2.486519853570946,-2.5835226178389084,1
-0.3972384907882207,0.23882529895409405,4
2.4055957517682858,-2.0197334958810886,2
2.5141746890749124,-1.5653145977164538,2
-2.26674124933266,-2.3381469880988606,1
-0.9215741971742757,-1.571173874117519,1
-0.818554172314646,-0.6649506220084157,4
0.28395721696695136,-0.7086213243414737,4
3.506407117227015,-0.6397054106160409,2
1.1876553210769212,-1.6497848861805957,2
-1.8719055190133516,-1.647642970000718,1
-2.5199333490403704,1.6979333476993903,3
-3.330924601936096,0.8874860696712579,3
-3.0469846580151225,-2.4879008314766398,1
-1.9789573403135046,-1.1608645525190266,1
2.4679717700602626,-2.5363721984373124,2
-3.0662761824481137,-2.074954349436789,1
1.1004280750847246,2.4525930982745296,0
1.5999326296888041,1.163141076588803,0
1.1415521394619157,-1.1624602641503723,2
0.3137051209522204,0.7473976535751969,4
-1.0125329295031722,-0.31564336112127056,1
2.584736721574117,-2.6576293342571073,2
1.8336037822223035,2.3763972059933733,0
-2.734800265715626,1.3944717830802815,3
2.5956065794638676,-0.42885761753395024,2
-1.1556021416359237,0.5464624874470864,4
1.2253174136116591,-2.601874371505339,2
-2.1437756962860575,-2.8991683494886953,1
1.5926295445212861,0.5992682117409414,4
-3.6887722764829567,-2.3142626392178,1
1.909342935800825,-3.536751983334277,2
-2.3804105760749117,1.166998798618899,3
2.1887603798017508,2.285263998207213,0
-2.695715474188481,-2.1049788248468273,1
-1.9054802772637114,1.2804060962291404,3
-2.470168226580498,1.983034298071364,3
2.167795629461326,0.6710688474764961,0
-2.2032259229700335,0.38121250127558537,3
-2.490189380804468,-1.3283768252982275,1
-1.0270890739804486,-2.6618591513921537,1
-2.1440998147843406,1.7746517904379022,3
1.8600514545433036,1.7879605449249765,0
-2.2211292771724493,-1.6714896955955028,1
-2.0158103170406996,-1.264351458572746,1
1.1193584166873038,-1.080035891872249,2
-0.7297156939806617,0.21885073173684755,4
2.043817760175744,1.7110799463719835,0
-0.31517168583506266,-0.36051539720800135,4
2.980455041876226,3.225389176217238,0
-1.278794571853688,0.8526537182197536,4
0.1462336045888443,-0.985499098585639,4
-1.4234812008267266,1.858633387483605,3
2.0018987471780223,3.08509930169111,0
1.0652025576331696,1.4671361133264427,0
-2.7851178002542514,-1.913592746693188,1
-3.8917755880130906,1.3736250315879732,3
2.066051611663004,2.5278726787420758,0
-1.714083711873754,2.0925678909547045,3
1.6750678681236801,-2.833402104820113,2
2.091592398749799,2.2036732332639315,0
0.7013777991127245,0.6655016441774271,4
0.15073278633878318,-0.250352610201344,4
-0.43937825392550084,0.3819366158716445,4
3.21695993632406,2.711519385194247,0
-2.017884262055351,-1.5369045674494783,1
-2.2473790225361436,-2.66979286404062,1
-2.443322213996309,2.898376327078661,3
-2.1509905055818423,-2.6161186505650837,1
0.041256294379997685,0.7388290091027212,4
1.74644054633089,-2.5031095910446286,2
-0.40483421813910986,-0.4360581687613458,4
3.2101860590284765,1.984098161664608,0
-1.2597931396506652,0.5288553365483855,4
-0.4100456642550643,-2.946321453012157,1
1.4023229763125964,-2.155735280515068,2
2.3463980567681606,2.0396532127167526,0
0.8442473847774841,2.8096237045418597,0
-1.1196329640074723,-1.5116250004021043,1
1.8833553815972193,2.279732256368691,0
0.04047472793285996,1.076016413273576,4
-2.1949740627619474,-2.0792958645351214,1
0.17800061931399758,2.9778285447716613,0
0.7032784078809335,0.5954892792508094,4
-1.223303552839501,1.2964347485560799,3
2.0714391878815204,1.748932822547303,0
-0.13016968773827262,0.11669896195474663,4
-0.49834288456976983,0.15100098639331472,4
-1.1737043831539058,1.5780265061420626,3
-1.4838198965066127,-1.9966302136576852,1
3.372021112849957,-2.23558171496028,2
-3.338418126411117,3.1323887718491896,3
-1.5660870954913897,2.136143785013905,3
-1.0198709628555749,-2.185189290753673,1
-2.0790007060643725,-2.435324385305423,1
-2.0405146161954373,-3.893807726229636,1
-1.2169940423621843,2.8053930645237193,3
-2.852475834453691,1.8623491050316925,3
-0.048090897809511965,1.1655873292548413,4
0.09252801115539122,-2.5132322333813963,2
1.4107636414997171,-1.5573102464574036,2
2.8515026865785975,2.4635854665275887,0
-2.675067135276148,0.9394175585046225,3
-3.0606482152789196,0.9925636363018226,3
2.4553381270732104,1.5601010440886456,0
0.02015797412063769,-1.674272159001775,2
1.4106936809477544,2.8140700276979853,0
-1.8170127120800572,1.9592439490432034,3
1.084573780634853,-1.661100339250631,2
2.9333637792433507,-1.2566122822702082,2
2.022426761969131,-2.6564465093313476,2
-1.560770517200752,1.3961035452718915,3
-3.006477606216416,-1.8295174973909663,1
1.2511694005202405,1.3864599339707346,4
0.2985063116191331,-0.6018055882606824,4
-0.11899743708334923,0.6373829763745735,4
-2.0584918838728345,1.8417793991089244,3
-2.916704453383396,-1.2134441580954225,1
1.9894450156230064,-1.9208204664333355,2
1.7225666772621633,1.7638583640574477,0
-0.368971930798302,0.4811536843057357,4
1.4236253198806574,1.6669247430167655,0
-1.8199769401600348,2.1850102421067343,3
-2.495956545301514,1.238097959251225,3
0.4510259019749233,0.24261217304045327,4
0.16729170062431745,0.2946457871590987,4
-2.870556021744779,-1.7726755730670658,1
2.3254339611205683,-1.6447116946149887,2
0.7683034710840227,0.6988263333239437,4
-1.8349541842664732,-2.5740331033049,1
2.4503573183455556,-1.4636920664234214,2
1.8387275312049813,-2.3994871955509165,2
0.42707838508090057,-1.4925581591773218,2
-3.6295154387251225,4.702627992903924,-1
-2.131209402335723,0.33672191928829864,-1
-1.0658319534230278,2.080834229291362,-1
-0.1569994544813973,4.649631671276577,-1
-0.3186592168251492,4.327176514392214,-1
-3.7917918969972897,-2.248316668721746,-1
1.7670562873769144,1.5026373723915292,-1
-0.5401411057735999,-4.148373564515998,-1
1.7579783961853153,-1.0050095638601917,-1
-2.280453821631445,2.979925886925077,-1
0.17016962909187416,2.640852655695384,-1
3.7129601470663367,1.6641956121526125,-1
1.463296523093697,-4.578007469227307,-1
-4.593881949065991,-2.160169356981033,-1
1.1514081505279297,2.5593886823069365,-1
0.05627667168876549,-4.675804367844788,-1
4.642643353546648,-4.0514117499877775,-1
-2.7493098663669038,-2.473504369948162,-1
-0.4821600804826236,-4.992645780331591,-1
-1.0466475836125886,-3.3252824581295757,-1
-1.7368279324359648,1.71178524853448,-1
-1.4477597357209682,-2.7980674492685873,-1
-1.7556989537519474,3.0196226389792553,-1
-1.47525305359403,4.664746142945429,-1
2.87058594345448,-2.435037312356867,-1
