x,y,class
9.090625754713077,3.5497093439405183,2.0
4.74293775707319,7.010516469357015,3.0
5.076483169712015,2.5566351513945396,2.0
7.541998238964311,2.9510362143375484,2.0
9.896403496913889,10.960019451489615,4.0
5.919416243219558,8.378384056352237,3.0
8.11290250841127,2.4647798377103887,2.0
12.106174814110593,8.533914533600008,4.0
3.7192327382463803,9.41958634538994,3.0
9.245480939545983,10.534348906837787,4.0
1.1908396733342472,1.1525389863669826,1.0
1.6925251460810697,1.3894503426579696,1.0
8.971755951797071,10.196733131909252,4.0
9.56074565712951,12.674153620671786,4.0
8.564742791494009,5.185801314404518,3.0
6.794005088886449,4.69757351512788,3.0
3.23578474211978,0.9743501264459686,1.0
8.510667985192416,2.7059212848078262,2.0
9.658555369089948,11.919812523660587,4.0
6.5757793581184085,5.243191529206016,2.0
12.281466802770339,9.432902380097927,4.0
9.986979437149643,11.285808641065552,4.0
7.075869255324966,1.6007639272470258,2.0
5.897747135394572,7.656020229535326,3.0
1.7886466327012107,2.356469219687443,1.0
9.870676067986244,6.767659032000651,2.0
11.14928643766196,8.654161240956329,4.0
1.653625024936745,1.4260937135949847,1.0
10.193462464343007,8.514854265036478,4.0
6.115393035183911,2.2622515157206244,2.0
9.412249132799538,3.842084663329134,2.0
2.0458303475612056,1.2858943069989741,1.0
4.866739766249957,10.195708781011037,3.0
7.634227784485915,9.639040969908416,4.0
1.8835697624742165,3.017702110214823,1.0
7.883908385710895,2.929503592344094,2.0
8.984121469769505,4.135694555255592,2.0
8.080891695593769,10.152071060544946,4.0
12.96288930429561,8.349421565753202,4.0
8.673655218893153,3.278391908994534,2.0
7.711437792236662,4.86474055152919,2.0
9.636569581420662,9.574802719151942,4.0
7.873625267828723,8.417702741297477,4.0
5.160287138413788,8.585647831308204,3.0
9.832744144479301,9.400297974756661,4.0
2.3661874658513793,4.41212802700261,1.0
10.904040676193617,7.512672669108281,4.0
9.462837836002617,2.596896012047626,2.0
1.3463838368977397,2.2841373970195598,1.0
1.7314335148393134,6.995272568170301,3.0
5.8304349231996335,6.674748977071994,3.0
9.985547704855403,1.6135878760677103,2.0
4.775947670238609,7.769804101810615,3.0
9.973984279310974,10.006617490198739,4.0
3.256083700877123,0.7709580903731901,1.0
3.129678747637467,2.4350953239169746,1.0
2.0700047548208884,1.631442313862093,1.0
8.297946512406975,2.938969881919614,2.0
9.076901750216816,3.4486826589238,2.0
1.7395092051195666,4.9050860624667,1.0
4.383699275880614,9.501828384637076,3.0
4.816996232005779,7.034317803746857,3.0
8.214341599969027,10.41877895659778,4.0
6.156539780719067,10.48773495422488,3.0
5.816008281703498,8.595306614241338,3.0
5.525751310752283,7.610533264309396,3.0
4.1058822390995715,7.468890918889518,3.0
8.738082882250913,4.517386546594169,2.0
6.162037813513253,8.033323465378324,3.0
2.7164905453603896,0.1458124660925093,1.0
8.120915793518556,3.394117721696964,2.0
7.750578406321812,2.4692072200301904,2.0
8.78079070771821,10.632960754384783,4.0
3.4940772090979078,2.8864781443526732,1.0
7.784767486704626,1.8205935233636015,2.0
3.5292713171410197,7.414005237538216,3.0
10.107005558561521,9.492716049783615,4.0
6.910599791542555,3.4607732616860107,2.0
0.8302653108097207,1.2501455060134834,1.0
5.082434376105703,7.845366093412253,3.0
12.082026940942043,8.5407311471819,4.0
11.043444511713858,10.29453009459904,4.0
3.5057887551448306,8.512981458724465,3.0
9.413243566193527,3.1536688712044816,2.0
11.170270573939138,4.537059334296391,2.0
4.7300894727193565,5.9731757256988445,3.0
0.7611778816048278,2.6555769881110596,1.0
1.3769201621571954,0.9525895076051056,1.0
3.894032946346564,3.895585755152089,1.0
8.133657445348362,1.648461427016319,2.0
9.495138061206957,1.1084072321784697,2.0
3.7911543747280416,7.1934529196530965,3.0
10.865124312630215,9.957389581405883,4.0
8.320584834440199,0.7062530467075359,2.0
5.466490186754902,8.751173849395819,3.0
4.954823848677262,8.65528060644368,3.0
10.10764086130098,3.052131694432087,2.0
5.754107879098735,8.969372291078844,3.0
7.938172037463998,3.3971308561437574,2.0
8.1857345301275,13.156070104912487,4.0
11.18101862063759,9.856598774008896,4.0
8.439631256792445,2.514665232140732,2.0
3.110012499442356,4.042705742197619,1.0
8.740995226791078,3.455923576295186,2.0
5.488061646374289,8.29859612675918,3.0
-0.0024535928466464796,1.9781474729309623,1.0
1.052174862991721,0.9547908341045195,1.0
7.330595665311662,4.165999458256458,2.0
7.899641999549857,4.756163885764621,2.0
2.095494873707739,1.239834043685447,1.0
4.653407025619381,8.20562213083038,3.0
2.0011413241400224,1.2759379592030387,1.0
10.58866639817023,9.927038033766312,4.0
9.695036542600548,2.5879030642023277,2.0
4.310941272585756,7.234122744605342,3.0
3.045746231779254,2.410483224774198,1.0
7.61314535332711,10.548849011595264,4.0
7.907985433169972,2.14256215291913,2.0
8.715981319878416,9.476504175738393,4.0
9.739092097970184,10.130626677894684,4.0
10.202855362553194,10.427138401231154,4.0
6.165752875266313,4.513635082760793,3.0
10.620167620454463,8.064955852860464,4.0
11.827160204339599,10.481588404631488,4.0
10.78271344239149,10.189364663276267,4.0
5.675498788777588,9.462792325335538,3.0
6.225950243227811,7.947834192047782,3.0
3.9673753433687953,2.0531228332424454,1.0
4.491438851216035,4.226392768663247,1.0
2.8935352177679325,1.4192680962872255,1.0
8.740536630158664,11.41423175690623,4.0
0.7141382488185792,1.1272764573329845,1.0
9.957769974611661,9.63327135873517,4.0
7.845512118855477,3.869264909694395,2.0
5.437902138313374,7.649035228962481,3.0
1.0289082045899116,2.9101570378848085,1.0
3.151161013258677,1.902559275655943,1.0
2.539964567919082,1.3703251938855847,1.0
9.591059739059428,10.285985652266865,4.0
0.31885288360861375,0.984285318760111,1.0
5.740232480151584,6.0802369835516865,3.0
2.7684837526461346,0.004722456076597936,1.0
5.36904810372239,6.923087744929492,3.0
3.674254846021682,3.812266506466484,1.0
9.178687976531075,10.03290108836077,4.0
9.83740260251238,11.236339772104955,4.0
8.005496915555556,4.308906963100677,2.0
0.9091927057498559,2.4230940153296947,1.0
2.275961712707705,0.8418104877412502,1.0
2.359864987611771,1.6271303933955947,1.0
5.108609975654742,7.0723038496715604,3.0
9.367434787892591,2.296959403003563,2.0
8.809267354568352,2.676171040875944,2.0
10.413603766807705,8.671771316080797,4.0
11.119568749804571,11.349631139030476,4.0
10.136598621195459,11.106591127876575,4.0
10.280642540053238,13.164585740135209,4.0
12.130410311193096,10.411125675312688,4.0
4.3588247544888965,7.31972446302111,3.0
10.089988651951527,8.381774592150975,4.0
2.9625353675255157,7.178128519831695,3.0
6.243613497559533,6.902331801520369,3.0
7.78839745410313,1.3193033339146916,2.0
4.978164445396709,7.27327706402628,3.0
9.679994596999325,4.426889248668995,2.0
1.848215186314845,1.9401702676298684,1.0
1.855199507019055,3.493336366284273,1.0
11.229364925006646,11.943571703796652,4.0
5.401341341725613,6.728563892806102,3.0
6.8841735945054126,2.378181527512021,2.0
6.438371989741054,8.306532003918868,3.0
1.4966667030394005,3.7971447317647753,1.0
10.167376842650397,9.670415253842343,4.0
10.827828576712186,10.739763292885204,4.0
8.272703582262483,1.8183759103457655,2.0
2.6001327542276003,-2.008064057711663,1.0
0.5523864961062461,2.797354418374933,1.0
6.850280310003293,3.454651305812149,2.0
6.787718918514304,3.8336434887746265,2.0
1.561200828944901,0.7316870203090982,1.0
3.2893817120130646,8.27280948114138,3.0
10.416330808240149,10.807129487511908,4.0
7.028339278764459,3.1131027201035266,2.0
7.78761434792168,2.1313560642164253,2.0
-1.211805397653075,1.9329798170612529,1.0
7.698112057417404,2.0718118447383773,2.0
5.241330394219036,6.523650079031335,3.0
3.430801217728898,3.099321258053191,1.0
6.906509968458003,6.736339193209594,3.0
5.395682806685036,8.825122905104095,3.0
0.9449991647570721,3.819302504717749,1.0
6.102144143588947,7.818590444027875,3.0
8.02737753653233,11.85889166118604,4.0
1.4340070605889648,1.5599592183781663,1.0
7.088071228001433,2.2723190087383207,2.0
13.206008767794993,10.228129693399087,4.0
3.945248114632983,11.48053361233723,3.0
4.543133805049056,6.403679844365032,3.0
6.673022899253895,1.1368292225485979,2.0
5.987190269913755,8.859362955136472,3.0
11.11577307587397,9.942629603963018,4.0
0.9797753050660996,1.9624608440599811,1.0
3.673551115276645,1.7529450757636007,1.0
10.9773259002231,7.311322275713685,4.0
5.049080723170537,5.951611114720875,3.0
2.460479923394031,2.825484884922984,1.0
8.117501402610568,7.64228455129178,4.0
7.978163004030996,3.539788534958918,2.0
2.0464084871467993,2.716760061869409,1.0
3.1516541148788257,1.7559896659705703,1.0
2.2518501967716404,2.2521471216238935,1.0
9.806812358270237,10.529788931886095,4.0
5.231611803418321,8.130691732609124,3.0
5.878337973673044,8.703941703434598,3.0
4.6190595962608665,1.0807810740880421,1.0
5.368589252768594,2.635330691691287,2.0
2.491530384494136,2.5234497361740256,1.0
11.000900620883654,10.47390188110695,4.0
4.829211094542494,6.587152949699233,3.0
7.762359756453872,9.283250920847337,4.0
3.9957101046024235,0.7822907722946937,1.0
9.601685121475155,3.4712759869985907,2.0
7.99279482773501,4.263176781493296,2.0
10.32372254692047,10.581777184766121,4.0
3.288215481793289,0.8501537930404153,1.0
0.8613315472179217,1.9335812034423678,1.0
10.709348014120833,10.318375432541893,4.0
6.10412581401274,4.522904669694993,2.0
2.005519191567851,2.43389532389524,1.0
10.237226421458427,3.294450330723336,2.0
5.105730728622025,6.492637329002395,3.0
8.681610499298069,1.7030998229697722,2.0
1.826945230175016,2.132606841726595,1.0
4.722917235515833,6.558287190240543,3.0
6.6423917099374234,7.073772172365116,3.0
9.059025483004184,9.726623563163274,4.0
1.3969874403486153,3.4002119781649207,1.0
4.629494646032157,7.991994947800708,3.0
3.4180742603837713,7.708691417752741,3.0
5.661949940017596,5.9563273167024535,3.0
9.277997644772455,10.977975286382218,4.0
8.34349426649421,4.688268345640419,2.0
1.9700510453511357,2.636988510038618,1.0
8.407576160009187,9.7243175938623,4.0
8.359916890338367,1.1326894853604412,2.0
5.402245418843079,8.541702563289453,3.0
7.655663026554914,0.7311349455394089,2.0
5.30074992108101,9.370450754264006,3.0
2.9952632371322974,-1.1945333713203192,1.0
8.929354267315496,10.059608730666998,4.0
2.3522754832657125,3.1908712112521123,1.0
8.640301338183077,12.48248535145519,4.0
7.658384580956323,2.2030195676326665,2.0
6.5315532844919595,2.442392742622574,2.0
6.197220987978846,6.001178122735219,2.0
7.369300021369747,9.388113916605432,4.0
2.6122682814171507,2.0219714152187085,1.0
7.008909447665896,2.808633095485091,2.0
6.750508064460616,4.479364075855006,2.0
3.1213703685305387,3.1932135108937665,1.0
4.829265389659266,8.089518719200678,3.0
5.1233087779848745,6.54939597198072,3.0
9.431958915091407,4.243373025280037,2.0
1.2958706382484464,2.754871651027889,1.0
10.76839468491934,8.904152195076412,4.0
2.8665083678974335,1.9630599656256444,1.0
3.5851130687966464,8.556884686611381,3.0
2.39696196587389,-1.2316315797040613,1.0
3.2451258542403685,3.2395529179435627,1.0
-0.020967674788707757,2.9488719653834052,1.0
11.694153835985643,11.5629972937843,4.0
8.246221841359711,2.6988761545736737,2.0
8.266779175288756,8.392004026641175,3.0
11.487771618910656,8.722114039706325,4.0
2.687764571738122,6.617291451281809,3.0
9.328415893675382,8.600043424189225,4.0
2.012445431135357,0.00807325087681976,1.0
5.490061681067566,1.3470013352621533,2.0
6.4628680357370385,2.881488357237581,2.0
2.648394453386742,2.9145352245406255,1.0
6.083593187909483,8.533604355559056,3.0
6.153125004323543,7.206772072443712,3.0
0.7524384349821656,-0.1272685892694403,1.0
6.0612103348965105,9.0420932423381,3.0
7.796199007784522,2.4994815311333634,2.0
11.938950037122499,10.046904276082449,4.0
8.894073211288305,2.159005039344952,2.0
8.090858450675102,4.112596017270436,2.0
8.610517238948,9.337898937360233,4.0
5.655382417468067,2.323185930624345,2.0
1.2191241515353195,1.45352448770989,1.0
3.4515577260431884,8.647491928915604,3.0
7.955028381529246,7.411071296827146,3.0
4.322202048986176,9.301633752188135,3.0
9.05005946810578,11.213363067682494,4.0
10.137117618795731,3.1378698228406536,2.0
1.7997370011821299,3.0572005232731865,1.0
7.371274888954382,11.547075348586425,4.0
7.5257547379546565,11.137910242558581,4.0
4.366090381622179,6.0446103822013555,3.0
4.632308236035285,6.638682355349637,3.0
10.313129053273297,9.543809368791994,4.0
6.316383185252094,7.778677558399904,3.0
8.385605243361553,9.803685030830461,4.0
5.492935776277338,9.269577173725192,3.0
3.9678678015057027,9.849418056272857,3.0
2.1645214581286716,0.7310042238177374,1.0
6.2122963873552095,7.566762766671507,3.0
7.677616373559167,3.4141085858357134,2.0
7.454619273616339,2.9840372283246004,2.0
7.172739142422638,9.217904008558559,4.0
9.735368350133692,7.861632161094336,4.0
11.316309107136533,1.7757765520132154,2.0
9.371314787498704,10.57279267255112,4.0
6.559927847456539,4.6311756684931105,3.0
7.846171415425614,2.739605645261064,2.0
3.176358165037085,5.671049036446625,3.0
9.520925359093694,5.094069788999549,2.0
9.827788814664396,9.195811337874044,4.0
10.396058664309558,11.57122107016516,4.0
10.686585197708869,11.111120888249635,4.0
6.442682701688668,10.637814574828361,3.0
7.846612126285077,2.8664881174985606,2.0
10.411774390491209,8.942460680426445,4.0
3.5101449061862455,9.771829578583052,3.0
7.024428691733522,5.398521351005521,2.0
2.1246169880147128,1.885541199782035,1.0
0.698785723391431,-1.386463479960517,1.0
6.71199691685336,1.9306277882165641,2.0
10.860165142030755,8.16935367416858,4.0
8.6801299547475,4.671016131749217,2.0
6.474668924229221,8.601646835255519,3.0
9.2905981889487,2.6534059217272823,2.0
7.348858146426014,1.7554085236170451,2.0
7.06048998201847,10.297293143907568,4.0
5.4085108096751995,7.867851831992884,3.0
3.3148420959548184,2.053903496847571,1.0
